date,Mkt,SMB,HML,UMD,RF
1928-05-31,0.955,0.52,0.18,0.72,0.015
1928-06-01,0.322,-0.05,-0.32,0.16,0.012
1928-06-02,0.652,0.33,-0.06,0.45,0.012
1928-06-04,-1.838,0.05,-0.2,-1.22,0.012
1928-06-05,0.222,0.36,-0.1,0.55,0.012
1928-06-06,-0.828,0.4,0.11,-0.34,0.012
1928-06-07,-0.508,-0.76,-0.79,0.33,0.012
1928-06-08,-1.3679999999999999,-0.17,-0.76,-0.48,0.012
1928-06-09,-1.288,-0.24,-0.27,-0.36,0.012
1928-06-11,-2.298,-1.14,-0.37,-1.61,0.012
1928-06-12,-2.318,-3.27,0.16,-1.5,0.012
1928-06-13,3.152,0.37,0.68,1.11,0.012
1928-06-14,0.962,1.51,0.94,1.0,0.012
1928-06-15,-1.228,-0.19,0.52,-1.29,0.012
1928-06-16,-0.018,-0.58,-0.01,0.47,0.012
1928-06-18,-1.9979999999999998,0.07,-0.16,-0.28,0.012
1928-06-19,-0.608,-1.27,-0.17,-0.08,0.012
1928-06-20,1.392,0.08,0.42,1.41,0.012
1928-06-21,0.162,0.49,0.5,-0.9,0.012
1928-06-22,-0.018,0.16,0.42,0.09,0.012
1928-06-23,-0.638,0.13,-0.25,-0.38,0.012
1928-06-25,0.102,-0.67,0.51,0.19,0.012
1928-06-26,1.012,-0.16,-0.01,0.98,0.012
1928-06-27,1.022,0.58,-0.22,0.93,0.012
1928-06-28,0.832,0.24,-0.24,1.15,0.012
1928-06-29,0.502,-0.1,0.32,0.2,0.012
1928-06-30,0.132,0.08,-0.28,0.07,0.012
1928-07-02,-1.187,-0.03,-0.28,-0.88,0.013
1928-07-03,1.623,-0.29,0.13,1.16,0.013
1928-07-05,0.953,-0.03,0.04,0.22,0.013
1928-07-06,-0.307,0.18,0.33,-0.56,0.013
1928-07-07,0.273,0.04,0.39,-0.14,0.013
1928-07-09,0.023,0.06,-0.46,0.36,0.013
1928-07-10,-0.257,0.1,-0.75,0.54,0.013
1928-07-11,-2.317,0.16,-0.16,-1.14,0.013
1928-07-12,-0.627,-0.63,0.66,-0.58,0.013
1928-07-13,0.713,-0.12,-0.09,0.42,0.013
1928-07-14,-0.027000000000000003,0.28,0.33,-0.18,0.013
1928-07-16,-1.217,-0.13,-0.04,-0.22,0.013
1928-07-17,0.463,-0.33,-0.47,0.72,0.013
1928-07-18,0.903,-0.11,-0.46,0.61,0.013
1928-07-19,-0.147,0.34,0.6,-0.07,0.013
1928-07-20,0.123,-0.06,0.11,0.0,0.013
1928-07-21,-0.22699999999999998,0.17,0.19,-0.05,0.013
1928-07-23,0.633,-0.24,-0.36,0.07,0.013
1928-07-24,0.053,0.16,0.61,-0.03,0.013
1928-07-25,0.443,-0.09,-0.34,0.28,0.013
1928-07-26,0.233,-0.15,0.29,0.05,0.013
1928-07-27,0.793,-0.35,-0.79,0.51,0.013
1928-07-28,0.263,-0.18,0.03,0.22,0.013
1928-07-30,-0.117,-0.11,0.08,0.21,0.013
1928-07-31,-0.097,-0.03,-0.11,0.07,0.013
1928-08-01,0.272,-0.08,0.01,0.08,0.012
1928-08-02,-0.438,0.11,-0.01,-0.26,0.012
1928-08-03,0.232,-0.05,0.19,0.22,0.012
1928-08-04,0.232,0.16,0.18,-0.06,0.012
1928-08-06,0.742,-0.24,-0.32,0.62,0.012
1928-08-07,-0.33799999999999997,0.11,0.51,0.0,0.012
1928-08-08,-1.108,0.15,0.03,-0.81,0.012
1928-08-09,0.132,-0.02,-0.31,0.56,0.012
1928-08-10,-0.188,0.06,-0.04,-0.01,0.012
1928-08-11,0.132,0.08,-0.14,-0.39,0.012
1928-08-13,-0.038000000000000006,0.05,0.23,0.13,0.012
1928-08-14,-0.648,0.54,0.04,-0.46,0.012
1928-08-15,1.392,-0.67,-0.31,0.79,0.012
1928-08-16,0.802,-0.22,0.23,0.16,0.012
1928-08-17,0.302,-0.31,-0.47,0.23,0.012
1928-08-18,0.29200000000000004,0.02,0.52,-0.02,0.012
1928-08-20,0.24200000000000002,0.08,-0.07,-0.05,0.012
1928-08-21,0.992,-0.4,-0.47,0.09,0.012
1928-08-22,0.15200000000000002,0.0,-0.61,0.41,0.012
1928-08-23,0.012,0.03,0.03,0.48,0.012
1928-08-24,1.392,-0.37,-0.17,1.11,0.012
1928-08-25,0.29200000000000004,-0.11,-0.06,0.15,0.012
1928-08-27,-0.27799999999999997,0.14,-0.63,-0.57,0.012
1928-08-28,0.592,-0.39,-0.23,-0.11,0.012
1928-08-29,0.252,0.03,0.09,0.3,0.012
1928-08-30,0.28200000000000003,0.02,0.1,0.49,0.012
1928-08-31,1.162,-0.67,-0.27,0.47,0.012
1928-09-01,0.261,0.15,0.07,-0.05,0.011
1928-09-04,0.421,-0.04,-0.1,0.09,0.011
1928-09-05,0.421,0.01,-0.09,0.53,0.011
1928-09-06,-0.389,0.17,0.51,-0.19,0.011
1928-09-07,0.661,0.35,-0.2,0.71,0.011
1928-09-08,-0.289,0.19,0.04,-0.5,0.011
1928-09-10,-0.359,0.23,-0.02,0.07,0.011
1928-09-11,0.641,-0.19,0.22,0.62,0.011
1928-09-12,0.35100000000000003,-0.06,0.19,0.41,0.011
1928-09-13,-0.08900000000000001,0.07,-0.31,0.28,0.011
1928-09-14,0.14100000000000001,0.13,0.43,-0.45,0.011
1928-09-15,0.591,-0.3,0.74,-0.01,0.011
1928-09-17,0.551,0.72,0.12,0.66,0.011
1928-09-18,-0.669,0.62,-0.68,0.43,0.011
1928-09-19,-0.05900000000000001,0.15,0.46,0.11,0.011
1928-09-20,0.161,0.54,-0.12,0.73,0.011
1928-09-21,0.681,-0.46,0.17,1.22,0.011
1928-09-22,-0.22899999999999998,0.19,0.69,0.03,0.011
1928-09-24,0.641,-0.43,-0.08,0.67,0.011
1928-09-25,-0.05900000000000001,0.23,0.12,0.33,0.011
1928-09-26,-0.13899999999999998,0.2,-0.54,-0.34,0.011
1928-09-27,-1.209,-0.15,-0.01,-1.17,0.011
1928-09-28,0.020999999999999998,-0.11,-0.46,0.3,0.011
1928-09-29,1.041,0.01,-0.2,0.86,0.011
1928-10-01,-0.094,0.85,-0.31,0.01,0.016
1928-10-02,-0.424,0.1,-0.05,0.3,0.016
1928-10-03,-0.264,0.56,0.16,0.31,0.016
1928-10-04,0.266,0.17,0.3,0.83,0.016
1928-10-05,-0.27399999999999997,0.45,-0.05,0.13,0.016
1928-10-06,-0.034,0.0,0.2,-0.14,0.016
1928-10-08,-0.314,-0.14,-0.28,-0.09,0.016
1928-10-09,0.136,0.1,-1.05,0.63,0.016
1928-10-10,0.936,-0.03,-0.06,0.13,0.016
1928-10-11,0.326,0.5,-0.85,1.01,0.016
1928-10-13,0.5660000000000001,0.41,-0.47,0.45,0.016
1928-10-15,0.396,-0.45,0.15,-0.02,0.016
1928-10-16,0.316,-0.19,0.56,-0.03,0.016
1928-10-17,0.316,0.81,0.23,0.14,0.016
1928-10-18,0.306,-0.3,-0.37,0.33,0.016
1928-10-19,0.466,-0.2,-0.55,0.59,0.016
1928-10-20,-0.424,0.23,-0.02,-0.5,0.016
1928-10-22,-0.104,0.29,-0.61,-0.42,0.016
1928-10-23,0.676,-0.09,0.39,0.7,0.016
1928-10-24,0.236,0.1,0.58,0.22,0.016
1928-10-25,-0.244,-0.05,0.25,-0.08,0.016
1928-10-26,-1.1239999999999999,-0.39,-0.05,-0.72,0.016
1928-10-27,0.876,0.17,-0.07,0.79,0.016
1928-10-29,0.706,-0.05,0.56,-0.15,0.016
1928-10-30,-1.034,-0.32,-0.17,-0.39,0.016
1928-10-31,-0.474,-0.31,-0.56,-0.5,0.016
1928-11-01,1.307,-0.24,-0.25,0.58,0.017
1928-11-02,-0.083,-0.21,0.3,0.02,0.017
1928-11-03,0.057,-0.03,-0.32,-0.07,0.017
1928-11-05,1.1469999999999998,-0.29,0.22,0.59,0.017
1928-11-07,1.2069999999999999,0.01,0.86,0.85,0.017
1928-11-08,-0.23299999999999998,0.01,-0.13,-0.33,0.017
1928-11-09,0.737,-0.38,0.46,-0.2,0.017
1928-11-10,0.797,-0.01,0.48,0.66,0.017
1928-11-12,0.35700000000000004,-0.46,0.0,0.24,0.017
1928-11-13,0.08700000000000001,0.18,-0.16,0.0,0.017
1928-11-14,0.15700000000000003,0.32,-0.3,-0.55,0.017
1928-11-15,0.377,-0.01,-0.65,0.15,0.017
1928-11-16,1.787,-0.77,0.24,-0.08,0.017
1928-11-17,0.117,-0.02,-0.09,0.07,0.017
1928-11-19,0.187,-0.56,1.03,-0.47,0.017
1928-11-20,1.127,-0.64,0.97,0.29,0.017
1928-11-21,-1.493,0.47,-0.25,-0.53,0.017
1928-11-22,1.4069999999999998,-0.43,0.72,0.88,0.017
1928-11-23,0.277,0.44,-0.31,0.49,0.017
1928-11-26,0.47700000000000004,0.07,0.67,-0.26,0.017
1928-11-27,0.29700000000000004,0.89,-0.19,-0.25,0.017
1928-11-28,1.117,0.38,-0.35,0.95,0.017
1928-11-30,0.40700000000000003,-0.41,-0.45,0.66,0.017
1928-12-01,-0.598,0.05,0.66,0.04,0.002
1928-12-03,-0.698,0.37,-0.42,-0.48,0.002
1928-12-04,0.232,0.5,-0.43,0.69,0.002
1928-12-05,-0.698,0.83,-0.37,-0.23,0.002
1928-12-06,-3.5380000000000003,0.01,-1.35,-1.86,0.002
1928-12-07,-2.3480000000000003,-0.5,0.85,-1.93,0.002
1928-12-08,-1.888,-0.6,0.01,-1.44,0.002
1928-12-10,1.632,-1.33,0.71,1.26,0.002
1928-12-11,2.3019999999999996,1.35,0.37,1.36,0.002
1928-12-12,-0.778,-0.19,0.21,-0.56,0.002
1928-12-13,-0.338,0.44,0.19,-0.81,0.002
1928-12-14,0.192,-0.04,-0.15,-0.11,0.002
1928-12-15,-0.348,0.19,0.1,-0.3,0.002
1928-12-17,-0.368,-0.31,-0.52,-0.71,0.002
1928-12-18,1.072,-0.08,-0.16,1.36,0.002
1928-12-19,1.202,-0.38,0.35,0.86,0.002
1928-12-20,0.372,-0.02,-0.19,0.52,0.002
1928-12-21,1.072,-0.32,-0.17,0.97,0.002
1928-12-22,0.122,0.31,-0.3,0.51,0.002
1928-12-24,0.872,0.19,-0.88,0.59,0.002
1928-12-26,-0.308,0.02,0.25,-0.43,0.002
1928-12-27,0.662,-0.78,0.0,0.74,0.002
1928-12-28,1.342,-0.53,0.18,0.48,0.002
1928-12-29,0.202,0.3,0.17,0.37,0.002
1928-12-31,1.362,-0.33,0.57,0.63,0.002
1929-01-02,1.4929999999999999,0.44,-0.19,0.87,0.013
1929-01-03,0.113,0.11,-0.34,-0.11,0.013
1929-01-04,-0.017,-0.44,0.65,-0.81,0.013
1929-01-05,-0.867,0.44,-0.23,-0.19,0.013
1929-01-07,-1.2870000000000001,-0.37,0.26,0.13,0.013
1929-01-08,-0.217,0.2,0.24,0.29,0.013
1929-01-09,1.2129999999999999,0.08,0.12,0.68,0.013
1929-01-10,0.28300000000000003,0.31,-0.21,-0.06,0.013
1929-01-11,-0.027000000000000003,0.21,0.0,-0.12,0.013
1929-01-12,-0.267,0.04,0.13,-0.04,0.013
1929-01-14,0.263,0.18,0.29,-0.2,0.013
1929-01-15,-0.967,-0.1,-0.08,-0.37,0.013
1929-01-16,0.923,-0.16,0.39,0.94,0.013
1929-01-17,0.723,-0.36,0.05,0.88,0.013
1929-01-18,0.053,0.24,0.11,0.37,0.013
1929-01-19,0.203,-0.26,0.32,0.42,0.013
1929-01-21,0.17300000000000001,-0.18,0.0,0.04,0.013
1929-01-22,0.603,-0.48,-0.26,0.81,0.013
1929-01-23,0.543,-0.76,-0.56,-0.17,0.013
1929-01-24,-0.817,0.15,-0.67,-0.05,0.013
1929-01-25,1.1929999999999998,-0.61,-1.32,0.54,0.013
1929-01-26,0.35300000000000004,-0.19,-0.08,0.29,0.013
1929-01-28,-0.257,0.13,0.03,0.22,0.013
1929-01-29,-0.257,-0.21,-0.31,-0.06,0.013
1929-01-30,0.35300000000000004,-0.74,-0.32,-0.2,0.013
1929-01-31,1.373,-0.9,0.87,-0.58,0.013
1929-02-01,0.5780000000000001,-0.34,0.76,0.61,0.018
1929-02-02,0.027999999999999997,0.31,0.74,0.06,0.018
1929-02-04,-0.422,0.71,0.1,0.07,0.018
1929-02-05,0.238,0.18,-0.21,0.63,0.018
1929-02-06,-0.8019999999999999,-0.23,-0.69,-0.33,0.018
1929-02-07,-2.9520000000000004,-0.02,0.4,-1.14,0.018
1929-02-08,-0.942,-0.57,0.64,-0.66,0.018
1929-02-11,2.198,-0.81,0.71,2.33,0.018
1929-02-13,0.11800000000000001,0.42,-0.93,0.33,0.018
1929-02-14,-0.612,-0.44,0.51,-0.25,0.018
1929-02-15,-1.602,0.59,-0.58,-1.18,0.018
1929-02-16,-1.382,-0.52,0.35,-0.67,0.018
1929-02-18,1.1380000000000001,-0.38,0.35,1.51,0.018
1929-02-19,0.218,0.95,-0.33,0.41,0.018
1929-02-20,0.858,0.32,-0.15,0.49,0.018
1929-02-21,0.748,-0.45,0.07,-0.07,0.018
1929-02-25,0.29800000000000004,0.49,-0.23,0.07,0.018
1929-02-26,0.378,0.16,-0.29,0.26,0.018
1929-02-27,1.078,-0.31,0.59,0.6,0.018
1929-02-28,1.028,-0.38,-0.14,0.76,0.018
1929-03-01,1.024,-0.1,0.39,0.64,0.014
1929-03-02,-0.256,-0.19,0.63,-0.33,0.014
1929-03-04,-0.876,-0.05,0.39,-0.22,0.014
1929-03-05,-0.666,-0.55,0.53,-0.4,0.014
1929-03-06,-1.556,-0.42,-0.28,-0.27,0.014
1929-03-07,0.774,-0.59,0.37,0.51,0.014
1929-03-08,0.594,0.0,0.03,0.21,0.014
1929-03-09,0.004,0.4,-0.25,-0.41,0.014
1929-03-11,-1.286,0.36,-0.27,-0.77,0.014
1929-03-12,0.264,-0.45,0.07,0.27,0.014
1929-03-13,0.994,-0.3,0.18,0.45,0.014
1929-03-14,1.564,-0.17,-0.36,0.79,0.014
1929-03-15,1.084,-0.3,-0.05,-0.35,0.014
1929-03-16,0.28400000000000003,0.07,0.04,0.13,0.014
1929-03-18,-0.416,-0.02,0.1,-0.45,0.014
1929-03-19,0.034,-0.57,0.57,0.15,0.014
1929-03-20,0.034,-0.49,0.55,-0.99,0.014
1929-03-21,-0.416,0.27,-0.62,0.06,0.014
1929-03-22,-1.136,0.12,-0.76,-0.51,0.014
1929-03-23,-0.966,0.09,-0.34,-0.29,0.014
1929-03-25,-3.1260000000000003,-0.64,-0.28,-1.03,0.014
1929-03-26,-1.146,-2.67,0.05,0.59,0.014
1929-03-27,3.2939999999999996,0.7,0.34,0.64,0.014
1929-03-28,1.644,0.62,0.55,0.21,0.014
1929-04-01,-2.246,-0.33,0.0,-0.39,0.014
1929-04-02,1.204,0.21,0.36,-0.81,0.014
1929-04-03,-1.066,0.41,0.06,-0.31,0.014
1929-04-04,1.214,-0.44,0.19,1.17,0.014
1929-04-05,-0.736,0.75,-0.75,0.16,0.014
1929-04-06,0.134,-0.51,0.65,-0.29,0.014
1929-04-08,-0.9359999999999999,0.27,-0.66,-0.58,0.014
1929-04-09,-0.856,-0.77,-0.36,-0.54,0.014
1929-04-10,0.504,-0.2,0.06,0.52,0.014
1929-04-11,1.034,-0.45,0.55,1.01,0.014
1929-04-12,0.644,0.55,-0.59,-0.38,0.014
1929-04-13,-0.006,0.21,0.21,-0.53,0.014
1929-04-15,-0.566,0.64,-0.2,-0.82,0.014
1929-04-16,0.064,-0.03,-0.25,0.14,0.014
1929-04-17,1.034,-0.46,0.11,1.01,0.014
1929-04-18,0.394,0.48,-0.81,0.17,0.014
1929-04-19,-0.016,0.09,-0.2,-0.28,0.014
1929-04-20,0.20400000000000001,-0.11,-0.41,0.23,0.014
1929-04-22,0.844,-0.38,0.06,1.18,0.014
1929-04-23,0.454,0.25,-0.12,-0.02,0.014
1929-04-24,-0.22599999999999998,0.03,0.36,-0.63,0.014
1929-04-25,-0.586,0.08,0.2,0.42,0.014
1929-04-26,-0.066,-0.16,-0.37,-0.11,0.014
1929-04-27,0.5640000000000001,0.16,0.47,0.56,0.014
1929-04-29,-0.516,0.07,0.58,0.53,0.014
1929-04-30,1.664,-1.27,1.41,1.4,0.014
1929-05-01,0.127,0.28,-0.23,0.61,0.017
1929-05-02,0.15700000000000003,0.05,-0.29,0.86,0.017
1929-05-03,0.767,-0.07,-0.61,0.25,0.017
1929-05-04,0.327,-0.44,0.15,-0.42,0.017
1929-05-06,-0.503,-0.13,-0.3,-0.09,0.017
1929-05-07,-0.663,0.1,-0.02,-1.0,0.017
1929-05-08,0.117,-0.06,-0.06,-0.18,0.017
1929-05-09,-0.533,-0.04,0.02,0.03,0.017
1929-05-10,1.1969999999999998,-0.23,0.12,0.72,0.017
1929-05-11,-0.323,0.28,0.17,0.39,0.017
1929-05-13,-2.113,-0.37,-0.22,-1.19,0.017
1929-05-14,0.907,-0.48,-0.65,1.08,0.017
1929-05-15,-0.303,0.05,0.07,-0.35,0.017
1929-05-16,0.08700000000000001,-0.43,-0.38,-0.12,0.017
1929-05-17,0.527,0.16,-0.07,0.5,0.017
1929-05-18,-0.16299999999999998,-0.1,-0.12,-0.12,0.017
1929-05-20,-1.953,0.42,0.8,-1.66,0.017
1929-05-21,0.067,-1.29,-0.36,0.75,0.017
1929-05-22,-3.153,1.02,-0.67,-0.97,0.017
1929-05-23,1.557,-1.33,-0.18,1.19,0.017
1929-05-24,-0.45299999999999996,0.61,-0.02,-0.58,0.017
1929-05-25,-0.353,-0.5,-0.07,0.49,0.017
1929-05-27,-3.1830000000000003,-0.64,-0.12,-1.15,0.017
1929-05-28,1.137,-1.2,0.22,1.31,0.017
1929-05-29,0.117,-0.22,0.94,-0.62,0.017
1929-05-31,0.587,-1.2,0.42,0.29,0.017
1929-06-01,0.631,0.28,0.1,0.72,0.021
1929-06-03,1.291,-0.13,0.63,0.12,0.021
1929-06-04,1.4209999999999998,0.38,-0.79,1.17,0.021
1929-06-05,-0.289,0.29,-0.64,0.0,0.021
1929-06-06,0.29100000000000004,-0.19,0.39,-0.07,0.021
1929-06-07,-0.429,0.0,-0.42,-0.13,0.021
1929-06-08,-0.33899999999999997,-0.15,0.95,-0.17,0.021
1929-06-10,-0.519,0.14,0.32,-0.04,0.021
1929-06-11,0.42100000000000004,-0.2,-0.43,0.92,0.021
1929-06-12,0.051000000000000004,0.25,-0.34,0.62,0.021
1929-06-13,1.261,-0.51,-0.03,0.31,0.021
1929-06-14,0.331,0.33,0.29,0.42,0.021
1929-06-15,0.311,-0.19,0.76,0.46,0.021
1929-06-17,1.2409999999999999,-0.7,-0.58,-0.43,0.021
1929-06-18,0.191,-0.04,0.01,0.02,0.021
1929-06-19,-0.629,0.38,-0.5,-0.2,0.021
1929-06-20,0.451,-0.18,-0.32,0.69,0.021
1929-06-21,0.6910000000000001,-0.39,0.44,0.11,0.021
1929-06-22,0.331,0.05,0.64,0.01,0.021
1929-06-24,-0.189,0.23,-0.73,0.26,0.021
1929-06-25,0.791,-0.4,-0.92,0.52,0.021
1929-06-26,0.5810000000000001,-0.02,0.02,0.81,0.021
1929-06-27,0.061,-0.05,-0.5,0.77,0.021
1929-06-28,0.961,-0.93,-0.85,1.18,0.021
1929-06-29,0.881,-0.32,-0.08,0.4,0.021
1929-07-01,0.383,-0.23,0.31,-0.11,0.013
1929-07-02,1.123,-0.94,0.24,0.87,0.013
1929-07-03,0.343,0.19,-0.38,0.19,0.013
1929-07-05,0.483,0.21,-0.45,-1.44,0.013
1929-07-06,0.17300000000000001,-0.13,-0.09,-0.06,0.013
1929-07-08,0.053,0.64,0.96,-0.69,0.013
1929-07-09,0.123,0.28,0.0,-0.11,0.013
1929-07-10,-0.287,0.03,-0.19,0.19,0.013
1929-07-11,0.263,-0.22,-0.39,0.38,0.013
1929-07-12,0.933,-0.78,0.23,0.55,0.013
1929-07-13,0.41300000000000003,-0.49,1.16,0.41,0.013
1929-07-15,-0.447,-0.31,1.01,0.08,0.013
1929-07-16,0.493,-0.26,0.08,0.6,0.013
1929-07-17,0.28300000000000003,0.06,-0.25,0.78,0.013
1929-07-18,-0.107,-0.13,-0.04,0.46,0.013
1929-07-19,0.343,-0.57,0.78,0.73,0.013
1929-07-20,0.163,-0.09,0.18,0.24,0.013
1929-07-22,-1.0970000000000002,0.17,-0.28,0.08,0.013
1929-07-23,1.043,-0.83,0.19,0.61,0.013
1929-07-24,-0.477,-0.27,0.13,0.38,0.013
1929-07-25,0.523,-0.56,-0.73,0.05,0.013
1929-07-26,-0.387,0.0,0.12,0.68,0.013
1929-07-27,-0.427,0.45,-0.45,-0.32,0.013
1929-07-29,-1.147,0.25,0.43,-0.58,0.013
1929-07-30,0.903,-0.05,-0.01,0.13,0.013
1929-07-31,1.093,-0.21,0.01,0.62,0.013
1929-08-01,0.8250000000000001,-0.66,-0.17,0.96,0.015
1929-08-02,0.9450000000000001,-1.16,-0.05,0.7,0.015
1929-08-03,0.525,-0.52,-0.63,-0.59,0.015
1929-08-05,-0.595,-0.5,0.79,0.4,0.015
1929-08-06,-0.45499999999999996,0.22,0.02,0.06,0.015
1929-08-07,-1.0050000000000001,0.14,0.38,0.59,0.015
1929-08-08,0.915,-0.75,0.08,0.39,0.015
1929-08-09,-3.5949999999999998,0.26,0.4,-0.45,0.015
1929-08-10,1.605,-0.78,0.48,0.24,0.015
1929-08-12,1.4849999999999999,-0.23,0.17,0.64,0.015
1929-08-13,0.715,-0.57,-0.22,0.42,0.015
1929-08-14,0.15500000000000003,-0.52,-0.12,0.31,0.015
1929-08-15,0.305,-0.05,0.18,-0.57,0.015
1929-08-16,1.815,-0.38,-0.35,-0.78,0.015
1929-08-17,0.265,0.15,0.87,0.27,0.015
1929-08-19,0.515,-0.69,-0.64,0.27,0.015
1929-08-20,0.315,-0.01,0.14,0.0,0.015
1929-08-21,-0.355,-0.02,-0.12,-1.04,0.015
1929-08-22,0.865,-0.54,-0.54,0.95,0.015
1929-08-23,0.955,-1.24,-0.39,0.44,0.015
1929-08-24,0.235,-0.59,0.14,0.15,0.015
1929-08-26,-0.035,-0.18,0.33,0.79,0.015
1929-08-27,-0.065,0.02,0.01,0.47,0.015
1929-08-28,-0.015,-0.12,0.15,-0.32,0.015
1929-08-29,0.855,-0.1,0.08,0.07,0.015
1929-08-30,1.105,-0.55,-0.76,1.1,0.015
1929-09-03,0.375,-0.29,-0.53,0.63,0.015
1929-09-04,-0.515,0.1,-0.77,-1.74,0.015
1929-09-05,-1.895,0.75,0.23,0.33,0.015
1929-09-06,2.075,-1.21,-0.22,-0.34,0.015
1929-09-07,0.335,-0.25,0.23,0.12,0.015
1929-09-09,-0.575,0.1,-0.14,0.82,0.015
1929-09-10,-1.705,1.36,-0.01,-0.04,0.015
1929-09-11,1.2049999999999998,-1.14,0.29,0.28,0.015
1929-09-12,-0.985,1.15,-0.05,-0.47,0.015
1929-09-13,0.265,0.12,-0.22,-0.02,0.015
1929-09-14,0.235,-0.04,0.06,-0.44,0.015
1929-09-16,1.045,-0.48,-0.14,-0.66,0.015
1929-09-17,-0.615,0.9,-0.27,-0.11,0.015
1929-09-18,0.455,-0.96,0.51,1.39,0.015
1929-09-19,0.025,-0.01,-0.29,0.34,0.015
1929-09-20,-0.855,0.52,-0.09,0.6,0.015
1929-09-21,-0.065,0.2,-0.13,0.07,0.015
1929-09-23,-0.265,-0.17,0.09,0.84,0.015
1929-09-24,-1.5150000000000001,0.51,0.22,-0.69,0.015
1929-09-25,-0.14500000000000002,-0.56,0.03,0.31,0.015
1929-09-26,0.965,0.08,-0.5,0.71,0.015
1929-09-27,-2.405,0.62,0.47,-0.4,0.015
1929-09-28,0.315,-0.64,0.41,-0.21,0.015
1929-09-30,-0.795,0.73,0.07,0.28,0.015
1929-10-01,-0.662,-0.52,-0.11,0.25,0.018
1929-10-02,0.768,-0.07,-0.14,0.08,0.018
1929-10-03,-3.652,1.28,0.92,-0.05,0.018
1929-10-04,-1.192,-1.76,0.18,0.6,0.018
1929-10-05,3.908,-0.55,-1.09,-1.58,0.018
1929-10-07,1.768,0.17,0.55,-0.29,0.018
1929-10-08,0.007999999999999998,0.37,0.06,-0.09,0.018
1929-10-09,-0.18200000000000002,-0.26,0.27,0.32,0.018
1929-10-10,1.418,-0.6,-0.5,1.77,0.018
1929-10-11,-0.14200000000000002,0.46,0.23,0.54,0.018
1929-10-14,-0.492,0.27,-0.34,-1.12,0.018
1929-10-15,-0.662,0.32,0.16,-0.12,0.018
1929-10-16,-3.0420000000000003,1.09,0.91,-1.3,0.018
1929-10-17,1.048,-1.67,0.0,1.02,0.018
1929-10-18,-2.302,1.31,1.09,-0.24,0.018
1929-10-19,-2.782,0.28,0.92,-0.38,0.018
1929-10-21,-1.332,-1.06,0.31,0.56,0.018
1929-10-22,1.988,-0.39,-0.38,1.33,0.018
1929-10-23,-5.632000000000001,0.68,0.58,0.01,0.018
1929-10-24,-3.822,-3.78,1.45,2.52,0.018
1929-10-25,1.518,0.1,0.21,-0.37,0.018
1929-10-26,-0.33199999999999996,1.17,0.74,-1.87,0.018
1929-10-28,-11.271999999999998,1.26,3.96,-0.84,0.018
1929-10-29,-11.991999999999999,0.26,2.12,3.78,0.018
1929-10-30,12.178,-7.25,-2.1,3.74,0.018
1929-10-31,6.117999999999999,2.51,-1.8,-0.52,0.018
1929-11-04,-4.268,1.96,1.65,-3.04,0.022
1929-11-06,-9.728,1.59,2.4,-1.28,0.022
1929-11-07,2.202,-4.68,-0.4,3.84,0.022
1929-11-08,0.032,2.63,0.3,-2.33,0.022
1929-11-11,-5.577999999999999,1.52,1.9,-1.57,0.022
1929-11-12,-5.978,-1.13,0.45,1.71,0.022
1929-11-13,-5.558,-1.9,1.18,1.94,0.022
1929-11-14,7.872,-2.84,-1.76,0.72,0.022
1929-11-15,6.252000000000001,1.38,-2.63,-3.19,0.022
1929-11-18,-1.148,2.28,0.2,-1.12,0.022
1929-11-19,2.6119999999999997,-1.59,0.02,0.69,0.022
1929-11-20,2.472,-0.36,0.24,0.09,0.022
1929-11-21,2.162,-1.13,-0.87,1.04,0.022
1929-11-22,-0.438,0.62,1.03,-0.96,0.022
1929-11-25,-1.088,0.44,0.93,0.35,0.022
1929-11-26,-2.2680000000000002,0.88,0.93,1.73,0.022
1929-11-27,1.002,-1.06,-0.52,0.55,0.022
1929-12-02,0.055,-0.26,-0.23,0.32,0.015
1929-12-03,2.795,-0.5,-0.82,-1.14,0.015
1929-12-04,1.845,0.04,0.32,0.17,0.015
1929-12-05,-0.40499999999999997,0.91,-0.23,0.6,0.015
1929-12-06,2.025,-1.12,-0.59,-0.33,0.015
1929-12-07,1.095,-0.14,-0.37,-0.31,0.015
1929-12-09,-0.915,0.68,-0.03,-2.16,0.015
1929-12-10,0.365,-1.04,-0.3,-1.54,0.015
1929-12-11,-0.485,0.46,-0.05,1.06,0.015
1929-12-12,-4.9350000000000005,1.25,1.03,3.1,0.015
1929-12-13,1.9349999999999998,-1.73,0.35,-1.84,0.015
1929-12-14,1.2249999999999999,0.24,0.58,-0.72,0.015
1929-12-16,-2.355,1.24,0.88,0.97,0.015
1929-12-17,0.635,-0.69,-0.33,0.34,0.015
1929-12-18,-0.545,0.15,0.52,0.57,0.015
1929-12-19,-2.395,-0.3,0.0,1.94,0.015
1929-12-20,-3.235,-1.36,1.3,2.53,0.015
1929-12-21,1.605,-0.44,-0.49,-1.88,0.015
1929-12-23,-1.3550000000000002,-0.31,-0.13,1.06,0.015
1929-12-24,0.465,-0.02,-0.29,0.28,0.015
1929-12-26,2.105,-0.59,-0.59,-0.7,0.015
1929-12-27,-0.21500000000000002,-0.58,-0.07,0.47,0.015
1929-12-28,-0.735,-0.01,0.76,0.71,0.015
